fdc_id,description,brand_owner,food_category,Energy,Protein,"Carbohydrate, by difference",Total lipid (fat),"Fatty acids, total saturated","Fiber, total dietary",Total Sugars,"Sodium, Na"
2506722,"FRUITY CEREAL FLAVORED CARAMEL CORN, FRUITY CEREAL","Wal-Mart Stores, Inc.","Popcorn, Peanuts, Seeds & Related Snacks",393.0,3.57,89.3,3.57,0.0,3.6,71.4,143.0
2666683,"FRUITY CEREAL FLAVORED PROTEIN BAR, FRUITY CEREAL",The Hershey Company,"Snack, Energy & Granola Bars",367.0,33.3,45.0,11.7,7.5,15.0,1.67,225.0
2628160,"LALA, YOGURT SMOOTHIE, PECAN CEREAL, PECAN CEREAL",Borden Dairy Company,Yogurt,75.0,2.5,11.7,2.08,1.46,1.2,8.75,42.0
2186493,"LALA, YOGURT SMOOTHIE, PECAN CEREAL, PECAN CEREAL",Borden Dairy Company,Yogurt,83.0,2.5,13.3,2.5,1.46,0.0,11.2,42.0
1838132,"MACROS FRUITY CEREAL BAR, MACROS FRUITY CEREAL",Abbott Laboratories Inc ,"Snack, Energy & Granola Bars",420.0,30.0,42.0,14.0,10.0,2.0,4.0,440.0
2631103,"MARSHMALLOW CEREAL CHOCOLATE BAR, MARSHMALLOW CEREAL CHOCOLATE",Sugarfina,Chocolate,560.0,4.0,56.0,32.0,20.0,0.0,56.0,100.0
2663596,"PECAN CEREAL FLAVORED YOGURT SMOOTHIE, PECAN CEREAL","Lala U.S., Inc. ",Yogurt,62.0,2.5,11.7,0.83,0.42,0.8,8.75,42.0
2186495,"PECAN CEREAL FLAVORED YOGURT SMOOTHIE, PECAN CEREAL",Borden Dairy Company,Yogurt,87.0,2.42,13.5,2.42,1.45,0.0,11.6,41.0
2159928,"PECAN CEREAL YOGURT SMOOTHIE WITH PROBIOTICS, PECAN CEREAL","Lala U.S., Inc. ",Yogurt,58.0,2.42,10.6,0.72,0.48,1.0,7.73,41.0
2471702,"PECAN CEREAL YOGURT SMOOTHIE WITH PROBIOTICS, PECAN CEREAL","Lala U.S., Inc. ",Yogurt,58.0,2.42,10.6,0.72,0.48,1.0,7.73,41.0
2628281,"PECAN CEREAL YOGURT SMOOTHIE WITH PROBIOTICS, PECAN CEREAL","Lala U.S., Inc. ",Yogurt,58.0,2.42,10.6,0.72,0.48,1.0,7.73,41.0
2546715,"PINEAPPLE & CEREAL FIBER LOWFAT YOGURT, PINEAPPLE & CEREAL","Danone US, LLC",Yogurt,97.0,3.54,16.8,1.33,0.88,2.7,11.5,49.0
2187843,"PRUNE CEREAL FLAVORED YOGURT SMOOTHIE, PRUNE CEREAL",Borden Dairy Company,Yogurt,87.0,2.42,14.0,2.17,1.45,0.0,11.6,41.0
2159959,"PRUNE CEREAL YOGURT SMOOTHIE WITH PROBIOTICS, PRUNE CEREAL","Lala U.S., Inc. ",Yogurt,58.0,2.42,10.6,0.72,0.48,1.0,7.73,41.0
2166719,"SUGAR COOKIE CEREAL WITH MARSHMALLOWS, SUGAR COOKIE CEREAL",The Kellogg Company ,Cereal,385.0,5.13,89.7,2.56,0.0,5.1,38.5,487.0
2615371,"BANANA CEREAL, BANANA",The Kellogg Company ,Cereal,381.0,7.14,83.3,5.95,3.57,7.1,21.4,548.0
2595891,"BANANAS CEREAL, BANANA",The Kellogg Company ,Cereal,364.0,5.45,83.6,3.64,2.73,9.1,30.9,309.0
2615388,"BLUEBERRY CEREAL, BLUEBERRY",The Kellogg Company ,Cereal,366.0,7.32,87.8,1.22,0.0,7.3,29.3,561.0
2615328,"CHOCOLATE CEREAL, CHOCOLATE",The Kellogg Company ,Cereal,415.0,7.32,78.0,11.0,2.44,4.9,36.6,341.0
2611323,ORIGINAL CRUNCH CEREAL,The Kellogg Company ,Cereal,345.0,7.27,83.6,1.82,0.0,7.3,34.6,364.0
2598564,PUFFED CORN CEREAL,"The Hain Celestial Group, Inc.",Vegetable and Lentil Mixes,375.0,12.5,75.0,0.0,0.0,12.5,0.0,0.0
2598565,PUFFED MILLET CEREAL,"The Hain Celestial Group, Inc.",Vegetable and Lentil Mixes,400.0,13.3,73.3,3.33,0.0,6.7,0.0,0.0
2598563,PUFFED RICE CEREAL,"The Hain Celestial Group, Inc.",Cereal,353.0,5.88,82.4,0.0,0.0,5.9,0.0,0.0
2598562,PUFFED WHEAT CEREAL,"The Hain Celestial Group, Inc.",Cereal,312.0,12.5,81.2,0.0,0.0,12.5,0.0,0.0
2615339,PUMPKIN SPICE CEREAL,The Kellogg Company ,Cereal,366.0,7.32,82.9,3.66,2.44,7.3,26.8,634.0
2615350,"RASPBERRY CEREAL, RASPBERRY",The Kellogg Company ,Cereal,357.0,7.14,88.1,1.19,0.0,7.1,28.6,548.0
2677640,"CEREAL MILK ICE CREAM WITH CORNFLAKE CRUNCH, CEREAL MILK","MomoMilk, LLC dba Milk Bar",Ice Cream & Frozen Yogurt,252.0,0.93,24.3,15.9,8.41,0.0,15.9,159.0
2746508,Basic 4 Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,364.0,7.27,80.0,3.64,0.91,9.1,21.8,491.0
758584,Basic 4 Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,364.0,7.27,78.2,3.64,1.82,9.1,21.8,509.0
2027257,"BLUEBERRY CEREAL, BLUEBERRY","Post Consumer Brands, LLC",Cereal,350.0,8.33,81.7,1.67,0.0,10.0,20.0,8.0
1462106,Blueberry Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,407.0,7.41,77.8,5.56,0.0,7.4,29.6,463.0
2233830,Blueberry Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,385.0,9.0,80.0,6.0,0.0,8.0,29.0,462.0
1462006,Blueberry Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,407.0,7.41,77.8,5.56,0.0,7.4,29.6,463.0
2746527,Blueberry Chex Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,429.0,5.36,82.1,8.93,0.89,1.8,19.6,571.0
761398,Blueberry Chex Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,433.0,3.33,80.0,8.33,0.0,3.3,20.0,633.0
2746583,Bluey Breakfast Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,375.0,7.5,85.0,2.5,0.0,7.5,10.0,450.0
1886230,"BRAN CEREAL, RASIN","Fred's, Inc.",Cereal,322.0,8.47,78.0,1.69,0.0,11.9,28.8,356.0
732658,BRAN FLAKES CEREAL,LIDL,Cereal,361.0,11.5,63.9,1.64,0.0,16.4,16.4,246.0
2489001,BRAN FLAKES CEREAL,Raley's,Cereal,310.0,10.3,79.3,1.72,0.0,17.2,17.2,586.0
2477420,BRAN FLAKES CEREAL,"Winco Foods, Inc.",Cereal,306.0,11.1,80.6,2.78,0.0,19.4,19.4,528.0
2626147,BRAN FLAKES CEREAL,"Post Consumer Brands, LLC",Cereal,306.0,11.1,80.6,2.78,0.0,19.4,19.4,528.0
2641802,BRAN FLAKES CEREAL,"Fareway Stores, Inc.",Cereal,308.0,10.3,79.5,2.56,0.0,17.9,15.4,590.0
2560946,BREAKFAST PACK CEREAL,,Other Snacks,394.0,9.09,81.8,4.55,0.0,6.1,33.3,636.0
2057627,"BROOKSHIRE'S, RICE CEREAL",Brookshire Grocery Company,Cereal,394.0,9.09,87.9,0.0,0.0,0.0,12.1,545.0
2595969,"CARAMEL CEREAL, CARAMEL",The Kellogg Company ,Cereal,385.0,5.13,87.2,2.56,1.28,2.6,38.5,179.0
2166545,CEREAL 'N CANDY,"Frankford Candy, LLC",Candy,526.0,3.51,66.7,28.1,24.6,0.0,63.2,123.0
1901384,"CEREAL BAR, APPLE",J&J Snack Foods Corp,"Snack, Energy & Granola Bars",357.0,3.57,71.4,7.14,3.57,3.6,35.7,411.0
1927664,"CEREAL BARS, BLUEBERRY","Bay Valley Foods, LLC","Snack, Energy & Granola Bars",378.0,5.41,73.0,6.76,1.35,5.4,32.4,230.0
1928965,"CEREAL BARS, STRAWBERRY","Bay Valley Foods, LLC","Snack, Energy & Granola Bars",378.0,5.41,73.0,6.76,1.35,5.4,32.4,243.0
2477596,CEREAL CRISPY RICE,Nash Finch Company,Cereal,390.0,7.32,87.8,1.22,0.0,0.0,9.76,585.0
2417252,CEREAL WAFER STRAWS,Ross Acquisition Inc.,Cereal,452.0,6.45,80.6,11.3,6.45,0.0,41.9,97.0
2027459,"CEREAL WITH ALMONDS, ALMONDS","Post Consumer Brands, LLC",Cereal,405.0,7.14,81.0,7.14,0.0,4.8,21.4,429.0
2470900,"CEREAL WITH ALMONDS, ALMONDS","Post Consumer Brands, LLC",Cereal,405.0,7.14,81.0,7.14,0.0,4.8,21.4,429.0
2470949,"CEREAL WITH ALMONDS, ALMONDS","Post Consumer Brands, LLC",Cereal,400.0,7.5,82.5,6.25,0.0,5.0,17.5,338.0
2551292,"CEREAL WITH ALMONDS, ALMONDS","Post Consumer Brands, LLC",Cereal,405.0,7.14,81.0,7.14,0.0,4.8,21.4,429.0
2027500,"CEREAL WITH ALMONDS, ALMONDS","Post Consumer Brands, LLC",Cereal,405.0,7.14,81.0,7.14,0.0,4.8,21.4,429.0
2166306,"CEREAL WITH CRANBERRIES, CRANBERRIES",The Kellogg Company ,Cereal,339.0,6.78,84.8,1.69,0.0,8.5,30.5,356.0
1969682,"CEREAL WITH CRANBERRIES, CRANBERRIES",The Kellogg Company ,Cereal,339.0,6.78,84.8,1.69,0.0,8.5,30.5,356.0
2175652,"CEREAL WITH MARSHMALLOWS, MARSHMALLOWS",The Kellogg Company ,Cereal,366.0,4.88,87.8,0.0,0.0,2.4,29.3,537.0
2170961,"CEREAL WITH MARSHMALLOWS, MARSHMALLOWS",The Kellogg Company ,Cereal,366.0,4.88,87.8,0.0,0.0,2.4,29.3,537.0
1864245,"CEREAL, ALMOND CRUNCHO'S","Post Consumer Brands, LLC",Cereal,406.0,6.25,81.2,6.25,0.0,6.2,21.9,500.0
2487952,"CEREAL, APPLE ZINGS","Post Consumer Brands, LLC",Cereal,379.0,3.45,86.2,1.72,0.0,3.4,44.8,448.0
2487973,"CEREAL, APPLE ZINGS","Post Consumer Brands, LLC",Cereal,379.0,3.45,86.2,1.72,0.0,3.4,44.8,448.0
1859219,"CEREAL, BLUEBERRY PECAN",Costco Companies Inc.,Cereal,393.0,8.93,73.2,8.93,0.89,10.7,23.2,205.0
1635860,"CEREAL, CARAMEL CRUNCH","General Mills, Inc.",Cereal,400.0,6.67,76.7,10.0,1.67,3.3,30.0,533.0
1890033,"CEREAL, CHOCOLATE & STRAWBERRY","Love Grown Foods, LLC",Cereal,343.0,11.4,65.7,4.29,0.0,8.6,25.7,186.0
1625848,"CEREAL, CHOCOLATE STRAWBERRY","General Mills, Inc.",Cereal,429.0,7.14,78.6,10.7,1.79,7.1,32.1,429.0
2487971,"CEREAL, CINNAMON TOASTER","Post Consumer Brands, LLC",Cereal,438.0,6.25,75.0,12.5,0.0,6.2,34.4,469.0
2673033,"CEREAL, COCO ROOS","Post Consumer Brands, LLC",Cereal,400.0,3.33,86.7,5.0,3.33,3.3,46.7,367.0
2477060,"CEREAL, COCOA CRUNCHIES","Publix Super Markets, Inc.",Cereal,389.0,5.56,83.3,5.56,0.0,5.6,33.3,347.0
2673064,"CEREAL, COOKIES & CREAM","Post Consumer Brands, LLC",Cereal,400.0,3.33,86.7,3.33,0.0,3.3,40.0,533.0
1853653,"CEREAL, CORN FLAKES",Gilster Marylee  C/o Ko-Pak Inc.,Cereal,406.0,6.25,87.5,0.0,0.0,3.1,9.38,844.0
2475961,"CEREAL, DOUBLE CHOCOLATE","Post Consumer Brands, LLC",Cereal,394.0,3.03,87.9,4.55,0.0,3.0,54.6,348.0
2487957,"CEREAL, FROSTED FLAKES","Post Consumer Brands, LLC",Cereal,394.0,3.03,90.9,0.0,0.0,0.0,36.4,455.0
2487972,"CEREAL, GOLDEN PUFFS","Post Consumer Brands, LLC",Cereal,379.0,6.9,89.7,0.0,0.0,0.0,55.2,224.0
1017627,"CEREAL, GOLDEN TURMERIC",NATURE'S PATH ORGANIC,Cereal,400.0,5.0,85.0,3.75,2.5,5.0,17.5,475.0
1869796,"CEREAL, HONEY CRUNCH","KSLB Holdings, LLC",Cereal,344.0,6.25,78.1,3.12,0.0,15.6,28.1,375.0
1864224,"CEREAL, HONEY GRAHAM","Post Consumer Brands, LLC",Cereal,433.0,3.33,83.3,10.0,1.67,3.3,33.3,900.0
2653151,"CEREAL, HONEY GRAHAM","Post Consumer Brands, LLC",Cereal,407.0,3.7,85.2,7.41,5.56,3.7,44.4,630.0
2488237,"CEREAL, HONEY POPS",Hannaford Bros. Co.,Cereal,395.0,5.26,89.5,1.32,0.0,0.0,55.3,224.0
1864075,"CEREAL, LIGHTLY SWEETENED","Post Consumer Brands, LLC",Cereal,345.0,9.09,81.8,1.82,0.0,10.9,20.0,18.0
2672939,"CEREAL, MARSHMALLOW MATEYS","Post Consumer Brands, LLC",Cereal,382.0,5.88,82.4,2.94,0.0,5.9,41.2,676.0
2487955,"CEREAL, MARSHMALLOW MATEYS","Post Consumer Brands, LLC",Cereal,382.0,5.88,82.4,2.94,0.0,5.9,41.2,676.0
1914145,"CEREAL, PEANUT BUTTER",The Kellogg Company ,Cereal,385.0,7.69,80.8,7.69,0.0,7.7,38.5,654.0
1914147,"CEREAL, PEANUT BUTTER",The Kellogg Company ,Cereal,385.0,7.69,80.8,7.69,0.0,7.7,38.5,654.0
1150586,"CEREAL, PURPLE BAM!",NATURE'S PATH,Cereal,375.0,5.0,87.5,1.25,0.0,5.0,17.5,400.0
2546083,"CEREAL, RAISIN BRAN","Iga, Inc.",Cereal,322.0,8.47,78.0,1.69,0.0,11.9,28.8,356.0
2118099,"CEREAL, RAISIN BRAN","Giant Eagle, Inc.",Cereal,375.0,7.14,80.4,1.79,0.0,12.5,32.1,625.0
1864217,"CEREAL, STRAWBERRY CREAM","Post Consumer Brands, LLC",Cereal,345.0,9.09,81.8,1.82,0.0,10.9,20.0,18.0
2027304,"CEREAL, STRAWBERRY CREAM","Post Consumer Brands, LLC",Cereal,345.0,9.09,81.8,1.82,0.0,10.9,20.0,18.0
2655919,"CEREAL, TOOTIE FRUITIES","Post Consumer Brands, LLC",Cereal,381.0,4.76,85.7,2.38,0.0,0.0,42.9,452.0
2175107,"CEREAL, VANILLA ALMOND",Organic Milling Company,Cereal,300.0,35.0,35.0,3.33,0.0,15.0,3.33,367.0
2142551,"CEREALS WITH BANANAS, BANANAS",The Kellogg Company ,Cereal,364.0,5.45,83.6,3.64,2.73,9.1,30.9,309.0
2628963,"CEREALS, SWEETENED WHEATFULS","Post Consumer Brands, LLC",Cereal,382.0,9.09,81.8,1.82,0.0,10.9,20.0,18.0
2739175,Cheerios Breakfast Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,367.0,13.0,73.7,6.7,1.38,10.8,4.56,498.0
2746631,Cheerios Breakfast Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,359.0,12.8,74.4,6.41,1.28,10.3,5.13,487.0
2739019,Cheerios Cereal Bowlpak,GENERAL MILLS SALES INC.,Processed Cereal Products,368.0,10.5,73.7,7.89,0.0,10.5,5.26,500.0
2739365,Cheerios Cereal Pouch,GENERAL MILLS SALES INC.,Processed Cereal Products,359.0,12.8,74.4,6.41,1.28,10.3,5.13,487.0
2516993,Cheerios Cereal Singlepak,GENERAL MILLS SALES INC.,Processed Cereal Products,359.0,12.8,74.4,6.41,1.28,10.3,5.13,487.0
2579525,CHOCO PUFFS CEREAL,Cachere Distributing Inc.,Cereal,400.0,6.67,93.3,0.0,0.0,0.0,20.0,33.0
1824645,"CHOCOLATE CEREAL, CHOCOLATE",The Kellogg Company ,Cereal,400.0,3.33,86.7,3.33,1.67,0.0,43.3,467.0
2667716,"CHOCOLATE CEREAL, CHOCOLATE",The Kellogg Company ,Cereal,450.0,55.0,17.5,22.5,3.75,12.5,0.0,750.0
2614517,"CHOCOLATE CEREAL, CHOCOLATE","General Mills, Inc.",Cereal,436.0,7.69,74.4,12.8,5.13,5.1,25.6,564.0
2509068,"CHOCOLATE CEREAL, CHOCOLATE",Perfect Keto,Cereal,250.0,22.5,40.0,12.5,2.5,10.0,2.5,550.0
2752073,Chocolate Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,389.0,8.33,80.6,5.56,0.0,8.3,27.8,500.0
2746609,Chocolate Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,389.0,8.33,80.6,5.56,0.0,8.3,27.8,500.0
2741460,Chocolate Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,389.0,8.33,80.6,5.56,0.0,8.3,27.8,500.0
757652,Chocolate Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,370.0,11.1,77.8,5.56,0.0,7.4,29.6,556.0
760208,Chocolate Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,370.0,11.1,77.8,5.56,0.0,7.4,29.6,556.0
768774,Chocolate Chex Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,406.0,6.25,81.2,7.81,1.56,3.1,25.0,625.0
2611305,"CHOCOLATEY CEREAL, CHOCOLATE",The Kellogg Company ,Cereal,357.0,4.76,85.7,3.57,2.38,9.5,40.5,476.0
2595996,"CINNAMON CEREAL, CINNAMON",The Kellogg Company ,Cereal,366.0,4.88,85.4,0.0,0.0,2.4,22.0,610.0
2567825,"CINNAMON CEREAL, CINNAMON","Post Consumer Brands, LLC",Cereal,325.0,7.5,80.0,2.5,0.0,15.0,15.0,475.0
2146865,"CINNAMON CEREAL, CINNAMON",The Kellogg Company ,Cereal,359.0,5.13,87.2,0.0,0.0,2.6,35.9,487.0
2716626,Cinnamon Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,387.0,8.77,80.0,6.18,1.05,7.8,31.2,415.0
757560,Cinnamon Chex Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,400.0,3.33,80.0,8.33,0.0,3.3,20.0,600.0
2754908,Cinnamon Chex Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,400.0,5.0,82.5,8.75,0.0,5.0,20.0,575.0
758976,Cinnamon Chex Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,419.0,4.84,80.6,9.68,0.81,3.2,21.0,597.0
768776,Cinnamon Chex Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,400.0,3.33,80.0,8.33,0.0,3.3,20.0,600.0
2528189,CINNAMON MULTIGRAIN CEREAL,,Cereal,381.0,9.52,78.6,4.76,0.0,7.1,23.8,405.0
2651804,"COCOA CEREAL, COCOA","Post Consumer Brands, LLC",Cereal,405.0,4.76,88.1,3.57,0.0,2.4,42.9,571.0
2584204,COCOA CRUNCH CEREAL,Common Ground USA Inc.,Cereal,353.0,8.82,76.5,2.94,0.0,8.8,20.6,74.0
574783,COCOA CRUNCHIES CEREAL,Harris-Teeter Inc.,Cereal,395.0,2.33,88.4,4.65,0.0,2.3,48.8,349.0
2682296,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,387.0,5.43,84.1,5.58,0.8,5.7,34.3,356.0
2746540,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,400.0,6.0,86.0,5.0,0.0,6.0,34.0,360.0
2233969,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,370.0,3.7,85.2,7.41,0.0,3.7,33.3,370.0
2234071,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,388.0,6.0,86.0,5.0,0.0,6.0,33.0,361.0
2720693,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,387.0,5.43,84.1,5.58,0.796,5.74,34.3,356.0
2692394,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,385.0,5.45,86.1,5.18,0.77,5.7,33.3,361.0
2739154,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,380.0,5.0,86.0,5.0,1.0,6.0,33.0,360.0
2739265,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,385.0,5.45,86.1,5.18,0.77,5.74,33.3,361.0
2739291,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,385.0,5.45,86.1,5.18,0.77,5.74,33.3,361.0
2739316,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,385.0,5.45,86.1,5.18,0.77,5.74,33.3,361.0
2746521,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,389.0,5.56,86.1,5.56,0.0,5.6,33.3,361.0
2613195,Cocoa Puffs Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,375.0,6.25,84.4,4.69,0.0,6.2,34.4,344.0
2745295,Cookie Crisp Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,389.0,5.56,86.1,4.17,0.0,5.6,33.3,528.0
2738685,Cookie Crisp Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,379.0,5.2,86.1,4.31,0.649,4.81,33.3,518.0
2746520,Cookie Crisp Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,389.0,5.56,86.1,4.17,0.0,5.6,33.3,528.0
2233853,Cookie Crisp Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,382.0,5.0,86.0,4.0,0.0,5.0,33.0,510.0
2739294,Cookie Crisp Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,380.0,5.0,86.0,4.5,0.5,5.0,33.0,520.0
2595994,CORN BARS CEREAL,The Kellogg Company ,"Snack, Energy & Granola Bars",435.0,4.35,78.3,10.9,8.7,0.0,34.8,152.0
2112079,CORN BISCUITS CEREAL,Raley's,Cereal,387.0,6.45,87.1,0.0,0.0,3.2,9.68,710.0
2497970,"CORN CEREAL, CORN",The Kellogg Company ,Cereal,351.0,5.41,89.2,0.0,0.0,2.7,32.4,514.0
2595957,"CORN CEREAL, CORN",The Kellogg Company ,Cereal,375.0,5.0,90.0,0.0,0.0,0.0,42.5,312.0
2160480,"CORN CEREAL, CORN",The Kellogg Company ,Cereal,359.0,5.13,87.2,0.0,0.0,2.6,35.9,513.0
2746529,Corn Chex Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,385.0,7.69,84.6,2.56,0.0,5.1,10.3,718.0
1944652,CORN FLAKES CEREAL,"Post Consumer Brands, LLC",Cereal,381.0,4.76,85.7,0.0,0.0,4.8,9.52,762.0
2473748,CORN FLAKES CEREAL,"Supervalu, Inc.",Cereal,375.0,7.5,87.5,0.0,0.0,2.5,10.0,575.0
2056097,CORN FLAKES CEREAL,Market Basket Inc.,Cereal,367.0,6.67,86.7,0.0,0.0,3.3,6.67,667.0
2472822,CORN FLAKES CEREAL,"Unified Grocers, Inc.",Cereal,375.0,7.5,87.5,0.0,0.0,2.5,10.0,575.0
2008194,CORN FLAKES CEREAL,"Winn-Dixie Stores, Inc.",Cereal,357.0,7.14,85.7,0.0,0.0,3.6,7.14,571.0
2491020,CORN FLAKES CEREAL,Wakefern Food Corporation,Cereal,367.0,6.67,86.7,0.0,0.0,3.3,10.0,767.0
2012069,CORN FLAKES CEREAL,Wakefern Food Corporation,Cereal,357.0,7.14,85.7,0.0,0.0,3.6,7.14,571.0
2012070,CORN FLAKES CEREAL,Wakefern Food Corporation,Cereal,357.0,7.14,85.7,0.0,0.0,3.6,7.14,571.0
2058479,CORN FLAKES CEREALES,Madame Gougousse Foods Corp.,Cereal,406.0,6.25,87.5,0.0,0.0,3.1,6.25,562.0
2614431,CORN PUFFS CEREAL,"General Mills, Inc.",Cereal,410.0,5.13,84.6,5.13,0.0,2.6,30.8,462.0
2015813,CORN PUFFS CEREAL,Nature's Path Foods Inc.,Cereal,375.0,12.5,75.0,0.0,0.0,6.2,0.0,0.0
1885998,CORN SQUARES CEREAL,"Wegmans Food Markets, Inc. ",Cereal,367.0,6.67,86.7,0.0,0.0,3.3,10.0,767.0
2596004,COSMIC BROWNIES CEREAL,The Kellogg Company ,Cereal,395.0,7.89,81.6,5.26,1.32,2.6,36.8,368.0
2595892,"CRANBERRIES CEREAL, CRANBERRIES",The Kellogg Company ,Cereal,339.0,6.78,84.8,1.69,0.0,8.5,30.5,356.0
2121437,CRANBERRY ALMOND CEREAL,Green Chemical Products Inc.,Cereal,418.0,7.27,81.8,8.18,0.91,3.6,23.6,418.0
2013853,"CRANBERRY CEREAL, CRANBERRY","Post Consumer Brands, LLC",Cereal,345.0,9.09,76.4,2.73,0.0,18.2,20.0,255.0
2112419,CREAMY WHEAT CEREAL,Blue Chip Group Inc.,Cereal,360.0,12.0,78.0,0.0,0.0,2.0,0.0,0.0
1002455,CRISPY CEREAL STICK,"ORION CORP, SEOUL, KOREA",Cookies & Biscuits,533.0,6.67,62.2,28.9,20.0,0.0,33.3,222.0
2112071,CRISPY RICE CEREAL,Raley's,Cereal,394.0,6.06,87.9,0.0,0.0,0.0,12.1,545.0
2033781,CRISPY RICE CEREAL,The Kroger Co.,Cereal,394.0,6.06,87.9,0.0,0.0,0.0,12.1,545.0
2015798,CRUNCHY MAPLE CEREAL,Nature's Path Foods Inc.,Cereal,367.0,6.67,83.3,3.33,0.0,10.0,23.3,433.0
2473629,CRUNCHY OAT CEREAL,"Supervalu, Inc.",Cereal,375.0,10.7,80.4,4.46,0.0,8.9,16.1,339.0
2061950,DETOXIFYING HOT CEREAL,Annona Company LLC,Cereal,417.0,15.0,56.7,16.7,5.0,11.7,5.0,42.0
1898072,FALL HARVEST CEREAL,"Wegmans Food Markets, Inc. ",Cereal,418.0,9.09,78.2,9.09,0.91,5.5,21.8,164.0
2746509,Fiber One Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,225.0,7.5,82.5,2.5,0.0,45.0,2.5,350.0
1886739,FLAKE & GRANOLA CEREAL,"Ahold USA, Inc. ",Cereal,418.0,9.09,72.7,10.9,0.91,9.1,30.9,291.0
2008206,FLAKES & CLUSTERS CEREAL,"Orly International, Inc.",Cereal,382.0,7.27,83.6,3.64,0.0,7.3,18.2,200.0
1968401,FLAKES OF CORN CEREAL,The Kellogg Company ,Cereal,367.0,3.33,90.0,0.0,0.0,3.3,36.7,467.0
370652,FLAX PLUS CEREAL,NATURE'S PATH ORGANIC,Cereal,400.0,10.0,80.0,3.33,0.0,13.3,16.7,467.0
2465437,FORTIFIED CORNSTARCH CEREAL,West End Corp.,Flours & Corn Meal,357.0,0.0,89.3,0.0,0.0,3.6,0.0,0.0
2469129,"FROSTED CEREAL, FROSTED","Post Consumer Brands, LLC",Cereal,400.0,5.0,85.0,5.0,0.0,5.0,27.5,450.0
2673057,"FROSTED CEREAL, FROSTED","Post Consumer Brands, LLC",Cereal,350.0,8.33,83.3,1.67,0.0,10.0,20.0,8.0
2543211,"FROSTED CEREAL, FROSTED","Post Consumer Brands, LLC",Cereal,350.0,8.33,83.3,1.67,0.0,10.0,20.0,8.0
2469128,"FROSTED CEREAL, FROSTED","Post Consumer Brands, LLC",Cereal,400.0,5.0,85.0,5.0,0.0,5.0,27.5,450.0
759408,Frosted Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,387.0,9.68,80.6,4.84,0.0,6.5,32.3,548.0
2741481,Frosted Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,389.0,8.33,83.3,4.17,0.0,8.3,33.3,500.0
2739037,Frosted Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,382.0,8.72,82.0,4.55,0.974,7.78,33.1,501.0
2233883,Frosted Cheerios Cereal,GENERAL MILLS SALES INC.,Processed Cereal Products,379.0,9.0,82.0,5.0,0.0,7.0,33.0,551.0
