fdc_id,description,brand_owner,serving_size,serving_size_unit,food_category,Protein,Total lipid (fat),"Carbohydrate, by difference",Energy,Total Sugars,"Fiber, total dietary","Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Zinc, Zn",Vitamin D (D2 + D3),"Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,Folic acid,"Sugars, added",Cholesterol,"Fatty acids, total trans","Fatty acids, total saturated","Vitamin A, RAE","Vitamin A, IU",Pantothenic acid,"Vitamin D (D2 + D3), International Units","Copper, Cu","Manganese, Mn","Selenium, Se","Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fiber, soluble","Carbohydrate, other","Fiber, insoluble",Total sugar alcohols,"Iodine, I",Vitamin D3 (cholecalciferol),Biotin,Vitamin K (phylloquinone),Vitamin E,"Folate, DFE",Ash,Water,Vitamin E (label entry primarily),"Chlorine, Cl","Chromium, Cr","Molybdenum, Mo",Starch,Vitamin E (alpha-tocopherol),"Sugars, Total","Alcohol, ethyl","Choline, total",Tryptophan,Threonine,Isoleucine,Leucine,Lysine,Methionine,Cystine,Phenylalanine,Tyrosine,Valine,Arginine,Histidine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,"Sugars, intrinsic"
2072040,AGAVE SWEET BOUNTIFUL HARVEST GRANOLA,"RB. Confections, Lc.",28.0,g,Cereal,7.14,21.4,57.1,429.0,25.0,7.1,71.0,3.86,,,,0.0,,,4.3,,,,,,,,,0.0,0.0,3.57,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456281,"AGAVE SWEET CRANBERRY ORANGE WALNUT GRANOLA, AGAVE SWEET CRANBERRY ORANGE WALNUT","Lehi Valley Trading Company, Inc.",28.0,g,Cereal,10.7,25.0,57.1,429.0,21.4,10.7,71.0,2.57,,,,125.0,,,4.3,,,,,,,,,0.0,0.0,3.57,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267244,"AGED CHEDDAR WITH BLACK PEPPER GRANOLA BAKED WITH GHEE, AGED CHEDDAR WITH BLACK PEPPER",Bumble Foods LLC,28.0,g,Cereal,14.3,28.6,50.0,500.0,17.9,7.1,143.0,3.21,,,250.0,250.0,,,,,,,,,,,14.3,36.0,0.0,12.5,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872774,"AHOLD, INSTANT OATMEAL, APPLES & CINNAMON, APPLES & CINNAMON","Ahold USA, Inc. ",28.0,g,Cereal,10.7,7.14,67.9,357.0,0.0,10.7,714.0,12.9,143.0,536.0,357.0,500.0,,,0.0,1.0,1.21,14.3,1.43,,,,,0.0,0.0,0.0,,3570.0,,286.0,,,,1.79,1.79,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872781,"AHOLD, INSTANT OATMEAL, CINNAMON & SPICE, CINNAMON & SPICE","Ahold USA, Inc. ",43.0,g,Cereal,9.3,4.65,74.4,372.0,20.9,7.0,233.0,8.37,140.0,349.0,279.0,488.0,,,0.0,1.0,0.791,9.3,0.93,,,,,0.0,0.0,0.0,,2330.0,,186.0,,,,1.16,2.33,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872818,"AHOLD, INSTANT OATMEAL, CRANBERRY, PECAN & VANILLA, CRANBERRY, PECAN & VANILLA","Ahold USA, Inc. ",35.0,g,Cereal,8.57,8.57,71.4,400.0,28.6,5.7,286.0,10.3,91.0,286.0,257.0,514.0,,,0.0,1.0,0.971,11.4,1.14,,,,,0.0,0.0,1.43,,2860.0,,229.0,,,,4.29,2.86,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287493,"AHOLD, INSTANT OATMEAL, HONEY NUT, HONEY NUT","Ahold USA, Inc. ",43.0,g,Cereal,9.3,8.14,72.1,395.0,30.2,7.0,233.0,8.37,93.0,233.0,,488.0,,,0.0,1.0,0.791,9.3,0.93,,,,,0.0,0.0,1.16,,2330.0,,,,,,2.33,4.65,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872826,"AHOLD, INSTANT OATMEAL, MAPLE, BROWN SUGAR, MAPLE, BROWN SUGAR","Ahold USA, Inc. ",28.0,g,Cereal,10.7,7.14,67.9,357.0,0.0,10.7,714.0,12.9,143.0,536.0,357.0,679.0,,,0.0,1.0,1.21,14.3,1.43,,,,,0.0,0.0,0.0,,3570.0,,286.0,,,,1.79,1.79,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872776,"AHOLD, INSTANT OATMEAL, RAISIN, DATE & WALNUT, RAISIN, DATE & WALNUT","Ahold USA, Inc. ",37.0,g,Cereal,8.11,6.76,73.0,378.0,35.1,5.4,270.0,9.73,,270.0,,649.0,,,0.0,1.0,0.919,10.8,1.08,,,,,0.0,0.0,1.35,,2700.0,,,,,,1.35,2.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872828,"AHOLD, INSTANT OATMEAL, RAISINS & SPICE, RAISINS & SPICE","Ahold USA, Inc. ",43.0,g,Cereal,6.98,3.49,76.7,349.0,32.6,7.0,233.0,8.37,93.0,349.0,349.0,488.0,,,0.0,1.0,0.791,9.3,0.93,,,,,0.0,0.0,0.0,,2330.0,,186.0,,,,1.16,1.16,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872829,"AHOLD, NATURE'S PROMISE, ORGANIC INSTANT OATMEAL, MAPLE, MAPLE","Ahold USA, Inc. ",43.0,g,Cereal,9.3,4.65,74.4,395.0,20.9,7.0,47.0,4.19,,,,151.0,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421922,"ALL AMERICAN GRANOLA, ALL AMERICAN",Skeeter Snacks LLC,30.0,g,Cereal,6.67,11.7,70.0,433.0,30.0,6.7,27.0,3.33,,,257.0,133.0,,,,,,,,,,,20.0,0.0,0.0,1.67,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289809,"ALL NATURAL ARTISAN GRANOLA, CRANBERRY CHERRY",Statements2000,55.0,g,Cereal,10.9,18.2,60.0,436.0,25.4,7.3,73.0,2.62,,,,173.0,,,0.0,,,,,,,,,0.0,0.0,0.91,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897831,ALL NATURAL BANANA WALNUT GRANOLA,Oakhouse Farm Inc.,40.0,g,Cereal,7.5,12.5,55.0,350.0,22.5,5.0,50.0,1.8,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058065,ALL NATURAL GRANOLA,"Italian Pottery Imports Co., Inc.",28.350000381469727,g,Cereal,10.6,35.3,42.3,494.0,17.6,7.1,71.0,2.54,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,5.29,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855413,ALL NATURAL GRANOLA,"Alaska Smokehouse, Inc.",56.0,g,Cereal,7.14,21.4,58.9,446.0,23.2,5.4,107.0,8.04,,,,179.0,,,0.0,,,,,,,,,0.0,0.0,8.04,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621723,"ALL NATURAL GRANOLA CLUSTERS, CHOCOLATE TOASTED COCONUT","Weis Markets, Inc.",57.0,GRM,Cereal,8.77,14.0,70.2,421.0,26.3,7.0,70.0,2.53,,,,263.0,,,0.0,,,,,,,,,0.0,0.0,3.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855427,"ALL NATURAL GRANOLA CLUSTERS, CRANBERRY ALMOND","Weis Markets, Inc.",57.0,g,Cereal,8.77,7.02,75.4,386.0,26.3,5.3,35.0,2.53,,,,211.0,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890132,ALL NATURAL GRANOLA SWEETENED WITH SORGHUM SYRUP & HONEY,Food Leaf LLC,26.0,g,Cereal,7.69,15.4,65.4,423.0,19.2,7.7,77.0,4.15,,,,192.0,,,0.0,,,,,,,,,0.0,0.0,3.85,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890133,"ALL NATURAL GRANOLA, CINNAMON",Food Leaf LLC,27.0,g,Cereal,7.41,18.5,63.0,444.0,22.2,7.4,74.0,4.0,,,,167.0,,,0.0,,,,,,,,,0.0,0.0,3.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890160,"ALL NATURAL GRANOLA, VANILLA, CARAMEL",Arctic Fisheries Ltd.,50.0,g,Cereal,10.0,10.0,70.0,400.0,14.0,8.0,40.0,3.6,,,,50.0,,,0.0,,,,,,,,,0.0,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912713,ALL NATURAL MUESLI WITH EXOTIC FRUIT,New Frontiers Sales & Marketing LLC,100.0,g,Cereal,6.4,5.2,59.8,47.0,,0.0,,,,,,0.0,,,,,,,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898737,"ALL NATURAL OATMEAL, GOJI BLUEBERRY",Innovative Beverage Concepts Inc.,75.0,g,Cereal,12.0,9.33,69.3,413.0,24.0,10.7,53.0,2.4,,,,0.0,,,3.2,,,,,,,,,0.0,0.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898742,"ALL NATURAL OATMEAL, MANGO BLACKBERRY",Innovative Beverage Concepts Inc.,75.0,g,Cereal,12.0,8.0,70.7,400.0,26.7,9.3,53.0,2.4,,,,0.0,,,4.8,,,,,,,,,0.0,0.0,1.33,,667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151934,"ALL NATURAL ORIGINAL GRANOLA, ORIGINAL","A.M.S. Manufacturing, Inc.",28.0,g,Cereal,17.9,42.9,42.9,607.0,14.3,10.7,71.0,5.14,,,,161.0,,,0.0,,,,,,,,,0.0,0.0,7.14,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096900,ALL RAW VEGAN VERY BERRY MUESLI,Glaser Farms,227.0,g,Cereal,4.41,1.32,18.1,100.0,2.64,1.8,13.0,0.95,,,,0.0,,,3.2,,,,,,,,,0.0,0.0,0.22,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131634,"ALMOND & VANILLA ORGANIC OATS & HAPPINESS, ALMOND & VANILLA",Garden of Light Inc.,54.0,g,Cereal,18.5,8.33,64.8,389.0,20.4,9.3,,,,,,,,,,,,,,,,,18.5,0.0,0.0,0.93,,,,0.0,,,,3.7,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256269,"ALMOND AGAVE GRANOLA PREBIOTIC GLUTEN FREE ROLLED OATS, CHICORY ROOT FIBER, OLIVE OIL, AGAVE SYRUP, ALMONDS, MAPLE SYRUP, COCONUT, SEA SALT AND CINNAMON, ALMOND AGAVE GRANOLA",The Kroger Co.,30.0,g,Cereal,10.0,15.0,63.3,400.0,13.3,13.3,33.0,6.67,,,267.0,233.0,,,,,,,,,,,10.0,0.0,0.0,3.33,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171075,"ALMOND BERRY POWER ALMOND BUTTER ALMONDS RASPBERRIES SUPERFOOD SHOT & GRANOLA MIX, ALMOND BERRY POWER",The Kellogg Company ,25.0,g,Cereal,12.0,28.0,56.0,480.0,16.0,8.0,0.0,2.88,,,280.0,100.0,,,,,,,,,,,12.0,0.0,0.0,2.0,,,,0.0,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959201,"ALMOND BUTTER CHUNK BAKED GRANOLA, ALMOND BUTTER CHUNK",Healing Home Foods Inc.,28.0,g,Cereal,14.3,25.0,42.9,464.0,14.3,10.7,143.0,3.86,86.0,,304.0,71.0,,,0.0,,0.607,1.43,,,,,,0.0,0.0,3.57,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279404,"ALMOND BUTTER GRANOLA, ALMOND BUTTER",Pinnacle Foods Group LLC,30.0,g,Cereal,10.0,20.0,60.0,500.0,16.7,6.7,0.0,3.0,,,0.0,317.0,,,,,,,,,,,13.3,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539254,"ALMOND BUTTER GRANOLA, ALMOND BUTTER","Jessica's Natural Foods, LLC",60.0,GRM,Cereal,5.0,11.7,26.7,233.0,10.0,5.0,50.0,1.67,,,200.0,108.0,,,,,,,,,,,10.0,0.0,0.0,3.33,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585643,"ALMOND BUTTER HEALTHY GRAINS GRANOLA CLUSTERS, ALMOND BUTTER",KIND Inc.,65.0,GRM,Cereal,6.15,3.85,29.2,169.0,7.69,1.5,43.0,1.54,,,106.0,92.0,,0.0,,,,,,,,,7.7,0.0,0.0,0.0,,,,,,,,2.31,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505526,"ALMOND BUTTER MAPLE GRANOLA, ALMOND BUTTER MAPLE",Glencourt Inc.,58.0,GRM,Cereal,12.1,15.5,65.5,448.0,17.2,6.9,103.0,3.28,,,397.0,310.0,,,,,,,,,,,15.5,0.0,0.0,1.72,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667865,"ALMOND BUTTER TRAILS GRAIN-FREE ORGANIC GRANOLA, ALMOND BUTTER TRAILS","Giant Eagle, Inc.",30.0,GRM,Cereal,13.3,43.3,40.0,600.0,20.0,10.0,133.0,3.0,,,600.0,267.0,,0.0,,,,,,,,,16.7,0.0,0.0,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2606366,"ALMOND CASHEW GRAIN-FREE GRANOLA, ALMOND CASHEW",Target Stores,30.0,GRM,Cereal,16.7,43.3,33.3,533.0,16.7,10.0,133.0,5.33,,,667.0,233.0,,0.0,,,,,,,,,13.3,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137205,"ALMOND CHERRY GRANOLA, ALMOND CHERRY","Jessica's Natural Foods, LLC",30.0,g,Cereal,10.0,23.3,53.3,450.0,23.3,10.0,67.0,3.6,,,,100.0,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370178,"ALMOND CHIA GRANOLA CLUSTERS, ALMOND CHIA",The Bearington Collection,51.0,g,Cereal,9.8,9.8,68.6,392.0,15.7,9.8,39.0,2.82,,294.0,,147.0,,,0.0,,,,,,,,,0.0,0.0,0.98,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140262,"ALMOND COCONUT SUNFLOWER SEEDS, COCONUT & ALMONDS GRANOLA, ALMOND COCONUT",The Kellogg Company ,62.0,g,Cereal,14.5,41.9,37.1,516.0,17.7,16.1,81.0,3.23,161.0,242.0,565.0,226.0,3.63,,,,,,,,,,14.5,0.0,0.0,14.5,,,,0.0,,,,17.7,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444461,"ALMOND CRANBERRY GRANOLA, ALMOND CRANBERRY",Western Mixers Produce and Nuts Inc.,80.0,g,Cereal,3.75,6.25,,150.0,7.5,2.5,25.0,1.25,,,225.0,0.0,,,,,,,,,,,6.2,0.0,0.0,0.62,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393763,"ALMOND DATE CURRANT FARMERS MARKET MIX, ALMOND DATE CURRANT","Seven Sundays, LLC",60.0,g,Cereal,13.3,10.0,65.0,400.0,11.7,10.0,67.0,4.17,,,333.0,0.0,,,,,,,,,,,,0.0,0.0,1.67,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177119,"ALMOND GRANOLA, ALMOND","Schnuck Markets, Inc.",64.0,g,Cereal,10.9,17.2,67.2,469.0,18.8,7.8,62.0,3.44,,,312.0,23.0,,,,,,,,,,,17.2,0.0,0.0,7.81,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279514,"ALMOND GRANOLA, ALMOND",Western Mixers Produce and Nuts Inc.,30.0,g,Cereal,13.3,20.0,56.7,433.0,13.3,6.7,67.0,3.67,,,383.0,0.0,,,,,,,,,,,13.3,0.0,0.0,1.67,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885978,"ALMOND GRANOLA, FRENCH VANILLA","Wegmans Food Markets, Inc. ",55.0,g,Cereal,9.09,14.6,72.7,455.0,27.3,5.5,36.0,2.62,,,,109.0,,,0.0,,,,,,,,,0.0,0.0,1.82,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916508,"ALMOND GRANOLA, FRENCH VANILLA","Tops Markets, LLC",55.0,g,Cereal,9.09,14.6,72.7,455.0,25.4,7.3,36.0,2.62,,,,100.0,,,0.0,,,,,,,,,0.0,0.0,1.82,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885981,"ALMOND GRANOLA, FRENCH VANILLA","Wegmans Food Markets, Inc. ",55.0,g,Cereal,9.09,14.6,72.7,455.0,27.3,5.5,36.0,2.62,,,,109.0,,,0.0,,,,,,,,,0.0,0.0,1.82,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056639,"ALMOND GRANOLA, FRENCH VANILLA","Tops Markets, LLC",55.0,g,Cereal,9.09,14.6,72.7,455.0,27.3,5.5,36.0,2.62,,,,109.0,,,0.0,,,,,,,,,0.0,0.0,1.82,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070936,"ALMOND GRANOLA, VANILLA","Bay Valley Foods, LLC",30.0,g,Cereal,10.0,11.7,70.0,433.0,23.3,6.7,0.0,2.4,,,,217.0,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011435,ALMOND RAISIN GRANOLA,Caporal Foods,113.0,g,Cereal,6.19,7.96,38.0,,13.3,4.4,124.0,1.59,,,,9.0,,,0.0,,,,,,,,,0.0,0.0,4.07,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128717,"ALMOND SESAME ANCIENT GRAIN GRANOLA, ALMOND SESAME","Love Grown Foods, LLC",30.0,g,Cereal,10.0,23.3,50.0,433.0,10.0,6.7,127.0,3.33,,,310.0,333.0,,,,,,,,,,,10.0,0.0,0.0,8.33,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652574,"ALMOND VANILLA CRUNCHY WHOLE GRAIN FLAKES WITH HONEY ROASTED ALMONDS AND VANILLA FLAVOR, ALMOND VANILLA CRUNCH","Wholesome Goodness, LLC",30.0,GRM,Cereal,6.67,3.33,80.0,367.0,23.3,10.0,0.0,27.0,,,,383.0,12.5,7.0,70.0,2.0,1.98,23.3,2.33,,7.0,,,0.0,0.0,0.0,1050.0,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177761,"ALMOND, PECAN & CASHEW GRANOLA, ALMOND, PECAN & CASHEW","Out of the Box, LLC ",30.0,g,Cereal,13.3,16.7,63.3,467.0,13.3,10.0,67.0,3.33,,,353.0,150.0,,,,,,,,,,,13.3,0.0,0.0,1.67,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375383,"ALMOND-CRAN-RAISIN VANILLA GRANOLA CRISP, ALMOND-CRAN-RAISIN",Sagsveen & Sagsveen Food Brokers Ltd.,57.0,g,Cereal,10.5,14.0,54.4,395.0,21.0,5.3,123.0,2.21,,,,70.0,,,0.0,,,,,,,,,0.0,0.0,1.75,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653105,ALMONDS,"Post Consumer Brands, LLC",64.0,GRM,Cereal,7.81,7.81,79.7,406.0,20.3,4.7,0.0,33.8,62.0,156.0,211.0,422.0,0.94,6.0,0.0,1.0,1.33,15.6,1.56,,4.69,625.0,,0.0,0.0,0.78,422.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917857,ALMONDS CHERRY AND COCONUT,"Out of the Box, LLC ",50.0,g,Cereal,10.0,14.0,60.0,360.0,8.0,8.0,80.0,2.88,,,,130.0,,,0.0,,,,,,,,,0.0,0.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854469,ALMONDS CLUSTER AND FLAKES,Cadia,55.0,g,Cereal,7.27,10.9,78.2,436.0,18.2,5.5,36.0,1.96,,,,400.0,,,0.0,,,,,,,,,0.0,0.0,0.91,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166228,"ALMONDS, WALNUTS, COCONUT, CRANBERRIES, PECANS, SUNFLOWER SEEDS & CHIA SEEDS GRANOLA, ALMONDS, WALNUTS, COCONUT, CRANBERRIES, PECANS, SUNFLOWER SEEDS & CHIA SEEDS",Aurora Products,40.0,g,Cereal,12.5,45.0,30.0,550.0,12.5,7.5,150.0,2.7,,,175.0,88.0,,,,,,,,,,,7.5,0.0,0.0,8.75,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597168,"ALPEN MUESLI, 14 OZ",,60.0,GRM,Cereal,13.3,5.83,71.7,350.0,10.0,11.7,50.0,3.0,,,433.0,33.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.83,,,,,,,,2.5,1.67,5.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265560,"AMBROSIAL, GREEK MUESLI, GOJI BERRY HAZELNUT",Ambrosial LLC,55.0,g,Cereal,12.7,9.09,70.9,400.0,23.6,9.1,73.0,3.27,109.0,364.0,564.0,9.0,2.18,,0.0,0.0,,,0.218,,,,,0.0,0.0,2.73,,727.0,0.727,,0.545,3.0,19.0,2.73,2.73,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058496,"AMERICA'S CHOICE, SWEETENED RICE CEREA MADE WITH REAL COCOA, COCOA BITES","The Great Atlantic & Pacific Tea Company, Inc.",32.0,g,Cereal,6.25,6.25,84.4,406.0,37.5,0.0,0.0,14.1,25.0,62.0,172.0,656.0,4.69,,18.8,1.0,1.33,15.6,1.56,312.0,4.69,,,0.0,0.0,0.0,,2340.0,,125.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111011,AMERICA'S ORIGINAL GRANOLA LOW FAT WITH RAISINS & ALMONDS,McKee Foods Corporation,50.0,g,Cereal,8.0,6.0,80.0,400.0,32.0,6.0,40.0,2.16,,,320.0,150.0,,,0.0,,,,,,,,,0.0,0.0,1.0,,0.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018170,AMERICAN BLEND,Annona Company LLC,67.0,g,Cereal,11.9,11.9,67.2,418.0,19.4,9.0,90.0,4.03,,,,112.0,,,3.6,,,,,,,,,0.0,0.0,1.49,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857368,ANCIENT GRAIN FLAKES,Common Ground USA Inc.,60.0,g,Cereal,8.33,1.67,78.3,367.0,8.33,8.3,0.0,0.0,,,,100.0,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291097,ANCIENT GRAIN GRANOLA,Star Markets Co.,51.0,g,Cereal,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081083,"ANCIENT GRAIN GRANOLA, CRANBERRY PECAN",Purely Elizabeth ,30.0,g,Cereal,10.0,23.3,60.0,467.0,20.0,6.7,0.0,0.0,,,,350.0,,,0.0,,,,,,,,,0.0,0.0,10.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664686,"ANCIENT GRAIN GRANOLA., BLUEBERRY HEMP",Purely Elizabeth ,30.0,GRM,Cereal,10.0,16.7,60.0,433.0,23.3,6.7,0.0,0.0,,,,350.0,,,0.0,,,,,,,,,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112617,"ANCIENT GRAIN GRANOLA., CRANBERRY PECAN",Purely Elizabeth ,30.0,g,Cereal,10.0,23.3,60.0,467.0,20.0,6.7,0.0,0.0,,,,350.0,,,0.0,,,,,,,,,0.0,0.0,10.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285306,"ANCIENT GRAIN MUESLI, APPLE CURRANT",Purely Elizabeth ,30.0,g,Cereal,16.7,10.0,63.3,400.0,10.0,10.0,67.0,4.8,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089611,"ANCIENT GRAIN MUESLI, CRANBERRY CASHEW",Purely Elizabeth ,30.0,g,Cereal,16.7,11.7,63.3,400.0,10.0,10.0,67.0,4.8,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,1.67,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061889,"ANCIENT GRAIN MUESLI, MANGO ALMOND",Purely Elizabeth ,30.0,g,Cereal,16.7,11.7,63.3,400.0,10.0,10.0,67.0,4.8,,,,17.0,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303050,ANCIENT GRAIN POWER BLEND,Quinoa Corporation,45.0,g,Cereal,13.3,6.67,64.4,367.0,2.22,8.9,58.0,4.44,,,496.0,9.0,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
